ID,BARRIO,DISTRITO,ESTADO,LATITUD,LONGITUD,COD_POSTAL,FECHA_INSTALACION,coordenadasGPS,capacidadMax,cantidadJuegosPorTipo,estadoGlobalArea
18314,SANTA EUGENIA,VILLA DE VALLECAS,OPERATIVO,40.37916249,-3.60503186,28031,2006-01-01,"[-3.60503186, 40.37916249]",13,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18315,SANTA EUGENIA,VILLA DE VALLECAS,OPERATIVO,40.38098559,-3.60917084,28031,2003-01-01,"[-3.60917084, 40.38098559]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18317,CASCO HISTORICO DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37477131,-3.61954113,28031,2005-01-01,"[-3.61954113, 40.37477131]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
18319,CASCO HISTORICO DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.38088522,-3.62643536,28031,2005-01-01,"[-3.62643536, 40.38088522]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18321,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37065795,-3.62601661,28051,2007-01-01,"[-3.62601661, 40.37065795]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18323,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36937356,-3.62791431,28031,2007-01-01,"[-3.62791431, 40.36937356]",12,"{'deportivas': 5, 'mayores': 0, 'infantiles': 5}",BUENO
18325,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37564751,-3.63108981,28031,2007-01-01,"[-3.63108981, 40.37564751]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
18327,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36346973,-3.60645407,28051,2006-01-01,"[-3.60645407, 40.36346973]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",SUFICIENTE
18329,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36983995,-3.5931344,28051,2006-01-01,"[-3.5931344, 40.36983995]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18331,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.3654242,-3.60128198,28051,2006-01-01,"[-3.60128198, 40.3654242]",26,"{'deportivas': 0, 'mayores': 0, 'infantiles': 10}",BUENO
18333,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36947181,-3.61330007,28051,2006-01-01,"[-3.61330007, 40.36947181]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
18335,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.3577638,-3.59598444,28051,2006-01-01,"[-3.59598444, 40.3577638]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18337,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.35652668,-3.59248645,28051,2006-01-01,"[-3.59248645, 40.35652668]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18338,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.3568184,-3.59238506,28051,2006-01-01,"[-3.59238506, 40.3568184]",15,"{'deportivas': 5, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
18340,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37459768,-3.60967795,28051,2006-01-01,"[-3.60967795, 40.37459768]",15,"{'deportivas': 5, 'mayores': 0, 'infantiles': 4}",BUENO
5237138,VALDEFUENTES,HORTALEZA,OPERATIVO,40.4896244,-3.61354723,28055,2023-12-07,"[-3.61354723, 40.4896244]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
5240275,IMPERIAL,ARGANZUELA,OPERATIVO,40.40894664,-3.72145936,28005,2021-09-24,"[-3.72145936, 40.40894664]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
5240278,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.42002296,-3.72268829,28005,2023-12-26,"[-3.72268829, 40.42002296]",12,"{'deportivas': 4, 'mayores': 0, 'infantiles': 1}",BUENO
5240280,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.41499085,-3.72393074,28005,2023-11-13,"[-3.72393074, 40.41499085]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
5240282,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.41235117,-3.72363361,28005,2023-10-23,"[-3.72363361, 40.41235117]",27,"{'deportivas': 0, 'mayores': 0, 'infantiles': 14}",SUFICIENTE
5240284,ACACIAS,ARGANZUELA,OPERATIVO,40.39679207,-3.70647453,28005,2023-11-21,"[-3.70647453, 40.39679207]",14,"{'deportivas': 1, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
5240286,LOS CARMENES,LATINA,OPERATIVO,40.40887079,-3.72220762,28005,2023-10-31,"[-3.72220762, 40.40887079]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
5240288,LOS CARMENES,LATINA,OPERATIVO,40.40530725,-3.72313103,28005,2023-12-12,"[-3.72313103, 40.40530725]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
5240310,SAN ISIDRO,CARABANCHEL,OPERATIVO,40.39946609,-3.71750031,28005,2023-10-29,"[-3.71750031, 40.39946609]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
5240323,COMILLAS,CARABANCHEL,OPERATIVO,40.39773033,-3.71313638,28005,2023-04-12,"[-3.71313638, 40.39773033]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",SUFICIENTE
5240325,MOSCARDO,USERA,OPERATIVO,40.39201879,-3.7014433,28005,2023-11-10,"[-3.7014433, 40.39201879]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
5240327,MOSCARDO,USERA,OPERATIVO,40.38909443,-3.69870754,28005,2018-08-16,"[-3.69870754, 40.38909443]",12,"{'deportivas': 9, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
5241169,MARROQUINA,MORATALAZ,OPERATIVO,40.41146038,-3.64323219,28030,2023-12-07,"[-3.64323219, 40.41146038]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
5241171,MARROQUINA,MORATALAZ,OPERATIVO,40.41045473,-3.64072778,28030,2024-02-13,"[-3.64072778, 40.41045473]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",SUFICIENTE
5241173,MARROQUINA,MORATALAZ,OPERATIVO,40.41164164,-3.63388625,28030,2023-11-15,"[-3.63388625, 40.41164164]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18344,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.3683185,-3.61656916,28051,2008-01-01,"[-3.61656916, 40.3683185]",39,"{'deportivas': 0, 'mayores': 0, 'infantiles': 17}",SUFICIENTE
18346,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36118022,-3.60044728,28051,2008-01-01,"[-3.60044728, 40.36118022]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 8}",BUENO
18348,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37470161,-3.60287259,28031,2008-01-01,"[-3.60287259, 40.37470161]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 14}",BUENO
18350,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36559388,-3.59552074,28051,2007-01-01,"[-3.59552074, 40.36559388]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 8}",BUENO
18352,SANTA EUGENIA,VILLA DE VALLECAS,OPERATIVO,40.3808745,-3.61436983,28031,2009-01-01,"[-3.61436983, 40.3808745]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18354,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37760156,-3.60890924,28051,2006-01-01,"[-3.60890924, 40.37760156]",13,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",BUENO
18358,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40848414,-3.61488382,28032,2007-01-01,"[-3.61488382, 40.40848414]",28,"{'deportivas': 0, 'mayores': 0, 'infantiles': 9}",BUENO
18359,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40578864,-3.6142275,28032,2003-01-01,"[-3.6142275, 40.40578864]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18360,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40568476,-3.61371954,28032,2003-01-01,"[-3.61371954, 40.40568476]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18361,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40666361,-3.61263047,28032,2003-01-01,"[-3.61263047, 40.40666361]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18362,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.41025643,-3.61099452,28032,2003-01-01,"[-3.61099452, 40.41025643]",30,"{'deportivas': 0, 'mayores': 0, 'infantiles': 12}",BUENO
18363,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.41030962,-3.60932813,28032,2012-01-10,"[-3.60932813, 40.41030962]",20,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
5241175,MARROQUINA,MORATALAZ,OPERATIVO,40.4125914,-3.6343098,28030,2023-11-26,"[-3.6343098, 40.4125914]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
5241177,MARROQUINA,MORATALAZ,OPERATIVO,40.41256746,-3.634125,28030,2023-12-20,"[-3.634125, 40.41256746]",3,"{'deportivas': 0, 'mayores': 3, 'infantiles': 1}",BUENO
5241179,HORCAJO,MORATALAZ,OPERATIVO,40.41083273,-3.62830426,28030,2024-04-13,"[-3.62830426, 40.41083273]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",INSUFICIENTE
5241181,HORCAJO,MORATALAZ,OPERATIVO,40.41014063,-3.62739691,28030,2024-02-07,"[-3.62739691, 40.41014063]",5,"{'deportivas': 0, 'mayores': 3, 'infantiles': 2}",SUFICIENTE
5246181,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.40138253,-3.77273026,28011,2023-11-09,"[-3.77273026, 40.40138253]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
5246183,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.40633069,-3.75527335,28011,2023-11-17,"[-3.75527335, 40.40633069]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
5246185,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.4095672,-3.74589006,28011,2024-03-25,"[-3.74589006, 40.4095672]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
5246187,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.41213678,-3.77787769,28011,2023-12-14,"[-3.77787769, 40.41213678]",39,"{'deportivas': 0, 'mayores': 0, 'infantiles': 8}",SUFICIENTE
5246189,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.41077952,-3.75956589,28011,2023-10-21,"[-3.75956589, 40.41077952]",19,"{'deportivas': 4, 'mayores': 0, 'infantiles': 12}",BUENO
5246191,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.41839613,-3.73694251,28011,2023-01-12,"[-3.73694251, 40.41839613]",5,"{'deportivas': 0, 'mayores': 0, 'infantiles': 8}",SUFICIENTE
5246193,CASA DE CAMPO,MONCLOA - ARAVACA,OPERATIVO,40.42087578,-3.73470551,28011,2024-01-28,"[-3.73470551, 40.42087578]",14,"{'deportivas': 5, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
5272338,CANILLEJAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43715054,-3.61180696,28022,2007-01-01,"[-3.61180696, 40.43715054]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",BUENO
5653851,PALACIO,CENTRO,OPERATIVO,40.41753487,-3.71208379,28005,2012-05-17,"[-3.71208379, 40.41753487]",42,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",SUFICIENTE
5802688,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37670949,-3.62619223,28031,2020-02-21,"[-3.62619223, 40.37670949]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18365,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.41015557,-3.6078342,28032,2005-01-01,"[-3.6078342, 40.41015557]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 10}",BUENO
18367,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40688337,-3.60560505,28032,2003-01-01,"[-3.60560505, 40.40688337]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18371,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40545076,-3.60196348,28032,2006-01-01,"[-3.60196348, 40.40545076]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18372,VALDEBERNARDO,VICALVARO,OPERATIVO,40.39564596,-3.62696091,28032,2011-02-06,"[-3.62696091, 40.39564596]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
18379,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40370994,-3.60884357,28032,2003-01-01,"[-3.60884357, 40.40370994]",12,"{'deportivas': 0, 'mayores': 1, 'infantiles': 6}",BUENO
18382,VALDEBERNARDO,VICALVARO,OPERATIVO,40.40130197,-3.61933954,28032,2003-01-01,"[-3.61933954, 40.40130197]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
18383,VALDEBERNARDO,VICALVARO,OPERATIVO,40.39971326,-3.61997869,28032,2003-01-01,"[-3.61997869, 40.39971326]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
18387,VALDEBERNARDO,VICALVARO,OPERATIVO,40.40181774,-3.62528978,28032,2008-01-01,"[-3.62528978, 40.40181774]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
18390,VALDEBERNARDO,VICALVARO,OPERATIVO,40.39733697,-3.62149461,28032,2003-01-01,"[-3.62149461, 40.39733697]",20,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18393,VALDEBERNARDO,VICALVARO,OPERATIVO,40.39809133,-3.62433593,28032,2006-01-01,"[-3.62433593, 40.39809133]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
18396,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40076017,-3.60770503,28032,2011-02-06,"[-3.60770503, 40.40076017]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",INSUFICIENTE
18397,VALDEBERNARDO,VICALVARO,OPERATIVO,40.40203516,-3.62241197,28032,2003-01-01,"[-3.62241197, 40.40203516]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",SUFICIENTE
5892353,VALDEFUENTES,HORTALEZA,OPERATIVO,40.49522909,-3.6091284,28055,2020-01-20,"[-3.6091284, 40.49522909]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",INSUFICIENTE
6819612,SAN FERMIN,USERA,OPERATIVO,40.37529345,-3.68896743,28041,2021-05-14,"[-3.68896743, 40.37529345]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
6819614,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.37844552,-3.68636782,28053,2024-04-13,"[-3.68636782, 40.37844552]",4,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
6819616,SAN FERMIN,USERA,OPERATIVO,40.37326531,-3.68862154,28041,2018-05-10,"[-3.68862154, 40.37326531]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
6819618,SAN FERMIN,USERA,OPERATIVO,40.36304405,-3.68357234,28041,2018-10-26,"[-3.68357234, 40.36304405]",7,"{'deportivas': 3, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
6819620,BUTARQUE,VILLAVERDE,OPERATIVO,40.3562907,-3.6805804,28021,2019-03-10,"[-3.6805804, 40.3562907]",6,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
6819622,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.37399931,-3.6867986,28053,2020-01-15,"[-3.6867986, 40.37399931]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
6880820,BUTARQUE,VILLAVERDE,OPERATIVO,40.35282402,-3.67462348,28021,2019-10-10,"[-3.67462348, 40.35282402]",8,"{'deportivas': 3, 'mayores': 0, 'infantiles': 2}",BUENO
7059771,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.39053744,-3.65974618,28018,2020-05-25,"[-3.65974618, 40.39053744]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
7072722,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.38977284,-3.65998344,28018,2020-05-26,"[-3.65998344, 40.38977284]",13,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7107693,MIRASIERRA,FUENCARRAL - EL PARDO,OPERATIVO,40.4894544,-3.7304463,28049,2020-05-19,"[-3.7304463, 40.4894544]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7107694,MIRASIERRA,FUENCARRAL - EL PARDO,OPERATIVO,40.48868092,-3.73087037,28049,2020-05-19,"[-3.73087037, 40.48868092]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
7107699,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.40540452,-3.7363268,28011,2020-05-29,"[-3.7363268, 40.40540452]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
7125603,MIRASIERRA,FUENCARRAL - EL PARDO,OPERATIVO,40.48773035,-3.73201568,28049,2020-06-25,"[-3.73201568, 40.48773035]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18400,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.4101611,-3.61549835,28032,2003-01-01,"[-3.61549835, 40.4101611]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
18406,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40568889,-3.59199532,28032,2007-01-01,"[-3.59199532, 40.40568889]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18407,VALDEBERNARDO,VICALVARO,OPERATIVO,40.40043836,-3.62306984,28032,2005-01-01,"[-3.62306984, 40.40043836]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",SUFICIENTE
18408,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.40249441,-3.61243449,28032,2011-02-06,"[-3.61243449, 40.40249441]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18410,VALDERRIVAS,VICALVARO,OPERATIVO,40.39412635,-3.60597371,28032,2007-01-01,"[-3.60597371, 40.39412635]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
18413,VALDERRIVAS,VICALVARO,OPERATIVO,40.39676405,-3.6037289,28032,2010-01-01,"[-3.6037289, 40.39676405]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18417,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44746627,-3.6444311,28027,2008-01-01,"[-3.6444311, 40.44746627]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18419,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44400789,-3.62401993,28027,2006-01-01,"[-3.62401993, 40.44400789]",24,"{'deportivas': 0, 'mayores': 0, 'infantiles': 13}",SUFICIENTE
18421,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44439674,-3.63125097,28027,2004-01-01,"[-3.63125097, 40.44439674]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18423,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44225018,-3.62956228,28027,2004-01-01,"[-3.62956228, 40.44225018]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
18425,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.43990144,-3.63294303,28027,2009-01-01,"[-3.63294303, 40.43990144]",13,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
18427,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44046528,-3.63419959,28027,2004-01-01,"[-3.63419959, 40.44046528]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
7125619,FUENTELARREINA,FUENCARRAL - EL PARDO,OPERATIVO,40.48672036,-3.7336481,28049,2020-06-25,"[-3.7336481, 40.48672036]",11,"{'deportivas': 0, 'mayores': 6, 'infantiles': 14}",BUENO
7125630,PEÑAGRANDE,FUENCARRAL - EL PARDO,OPERATIVO,40.48335411,-3.72153748,28035,2020-06-25,"[-3.72153748, 40.48335411]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7125671,EL CAÑAVERAL,VICALVARO,OPERATIVO,40.40779744,-3.5621819,28052,2020-06-25,"[-3.5621819, 40.40779744]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7126517,EL CAÑAVERAL,VICALVARO,OPERATIVO,40.39948532,-3.55920081,28052,2020-06-25,"[-3.55920081, 40.39948532]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",SUFICIENTE
7126531,EL CAÑAVERAL,VICALVARO,OPERATIVO,40.39841575,-3.55716844,28052,2020-06-24,"[-3.55716844, 40.39841575]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",INSUFICIENTE
7127772,BELLAS VISTAS,TETUAN,OPERATIVO,40.4531563,-3.70408929,28039,2020-06-11,"[-3.70408929, 40.4531563]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
7130028,COSTILLARES,CIUDAD LINEAL,OPERATIVO,40.48249264,-3.66129068,28033,2020-06-29,"[-3.66129068, 40.48249264]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
7130041,COSTILLARES,CIUDAD LINEAL,OPERATIVO,40.48253956,-3.66143741,28033,2020-05-11,"[-3.66143741, 40.48253956]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",INSUFICIENTE
7140941,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37373834,-3.63022184,28031,2021-05-29,"[-3.63022184, 40.37373834]",6,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
7142118,UNIVERSIDAD,CENTRO,OPERATIVO,40.42157975,-3.70537919,28004,2019-02-13,"[-3.70537919, 40.42157975]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7168553,UNIVERSIDAD,CENTRO,OPERATIVO,40.42870984,-3.71032023,28015,2004-01-01,"[-3.71032023, 40.42870984]",24,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",SUFICIENTE
7177654,ESTRELLA,RETIRO,OPERATIVO,40.41339736,-3.66212324,28007,2020-10-01,"[-3.66212324, 40.41339736]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
7591618,VALVERDE,FUENCARRAL - EL PARDO,OPERATIVO,40.49220308,-3.6901576,28034,2021-01-22,"[-3.6901576, 40.49220308]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
7602249,ARCOS,SAN BLAS - CANILLEJAS,OPERATIVO,40.41610535,-3.62080534,28037,2020-06-22,"[-3.62080534, 40.41610535]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18429,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43172666,-3.62442225,28037,2002-01-01,"[-3.62442225, 40.43172666]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18431,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43205254,-3.62372018,28037,2008-01-01,"[-3.62372018, 40.43205254]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
18432,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43249902,-3.62400549,28037,2010-01-01,"[-3.62400549, 40.43249902]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18434,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43073014,-3.62379686,28037,2009-01-01,"[-3.62379686, 40.43073014]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18436,AMPOSTA,SAN BLAS - CANILLEJAS,OPERATIVO,40.42857807,-3.62111654,28037,2006-01-01,"[-3.62111654, 40.42857807]",16,"{'deportivas': 3, 'mayores': 0, 'infantiles': 4}",BUENO
18438,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43026281,-3.62294948,28037,2006-01-01,"[-3.62294948, 40.43026281]",18,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
18442,HELLIN,SAN BLAS - CANILLEJAS,OPERATIVO,40.43174853,-3.61809114,28037,2004-01-01,"[-3.61809114, 40.43174853]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18444,SIMANCAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43372313,-3.62366099,28037,2006-01-01,"[-3.62366099, 40.43372313]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
18446,HELLIN,SAN BLAS - CANILLEJAS,OPERATIVO,40.4335247,-3.61651517,28037,2004-01-01,"[-3.61651517, 40.4335247]",24,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
18448,CANILLEJAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.43715161,-3.61180826,28022,2007-01-01,"[-3.61180826, 40.43715161]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
18450,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44414007,-3.61659611,28022,2005-01-01,"[-3.61659611, 40.44414007]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7838817,CAMPAMENTO,LATINA,OPERATIVO,40.37651497,-3.79493039,28024,2021-03-23,"[-3.79493039, 40.37651497]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
7862164,LA CONCEPCION,CIUDAD LINEAL,OPERATIVO,40.4359181,-3.6526922,28027,2004-01-01,"[-3.6526922, 40.4359181]",27,"{'deportivas': 6, 'mayores': 0, 'infantiles': 14}",BUENO
7882656,AGUILAS,LATINA,OPERATIVO,40.38044922,-3.76714852,28044,2021-05-04,"[-3.76714852, 40.38044922]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
